-0.522wife_ed-0.496husband_ed-0.399sol_index+0.359husband_occ+0.326media_expo+0.234wife_religion+0.168num_child+0.066employment-0.002wife_age,-0.687wife_age-0.61num_child+0.254husband_occ-0.216sol_index-0.153media_expo+0.124wife_religion+0.059husband_ed+0.048wife_ed-0.01employment,-0.806employment-0.466wife_religion+0.205media_expo-0.191num_child+0.158husband_occ-0.136husband_ed+0.077wife_age+0.057sol_index-0.05wife_ed,-0.779wife_religion+0.546employment+0.248husband_occ+0.151media_expo-0.073num_child-0.071sol_index+0.022husband_ed-0.004wife_ed-0.001wife_age,'0.76 media_expo-0.513husband_occ-0.256sol_index-0.198num_child+0.161husband_ed+0.135wife_ed-0.069wife_age+0.061wife_religion+0.045employment',0.835sol_index+0.336media_expo-0.237wife_ed-0.234num_child+0.158wife_religion+0.156employment+0.122husband_occ-0.095husband_ed-0.082wife_age,'0.627husband_occ+0.553husband_ed+0.316media_expo+0.281num_child+0.281wife_ed+0.191wife_religion-0.084employment+0.02 wife_age-0.016sol_index',0.641wife_age-0.566num_child+0.328husband_ed-0.308wife_ed-0.154sol_index+0.134wife_religion-0.105media_expo+0.098husband_occ+0.064employment,ClassValues
-0.127401,-1.470471,-0.723022,0.060265,-1.110718,0.461305,1.304811,0.534817,0
-1.27083,-1.275361,-0.674047,-0.138251,-0.165832,0.343487,0.50886,1.15009,0
1.249901,-1.264426,1.284381,-1.148993,-1.272397,-0.3928,0.558948,0.369096,0
1.33277,2.100013,-0.738841,0.409562,0.072378,-1.243533,0.544786,0.482267,0
-1.893376,1.378303,-0.856833,-0.330347,0.896719,0.759592,-0.637532,-0.26763,0
0.409564,-1.034024,-0.502971,0.064942,-1.19848,0.706883,0.500928,0.139433,0
1.614417,0.502788,2.334677,-0.208401,1.422875,2.30836,2.638644,0.197582,0
-1.78406,-1.805473,0.432895,1.983921,-0.470178,-0.256207,0.202627,-0.016721,0
-2.046482,1.400371,1.001862,-1.590596,0.793793,0.400703,-0.44397,-0.414751,0
0.657759,0.974183,-0.766303,0.201226,-0.637592,0.248159,0.754767,-0.158794,0
2.604222,2.094585,-0.008161,0.318824,-0.621066,0.148824,-1.739686,-0.323612,0
2.732822,0.229723,0.428924,0.663629,3.025965,1.16178,-0.147863,1.282302,0
-0.591084,1.688328,-0.852548,0.07155,0.727898,-0.927659,0.244641,0.078076,0
-1.612077,-0.825543,-1.05028,-0.455432,0.443774,0.223141,-0.125951,-0.138222,0
1.416384,-1.22159,-0.12097,-0.147002,-0.865866,1.385028,-1.796754,1.417528,0
-0.854201,-0.312972,-0.566182,0.149224,-0.692386,0.565303,1.213631,0.640879,0
-1.415436,0.755756,-0.930463,-0.288788,1.016879,-0.264504,-0.484267,0.195471,0
-0.958291,-2.476318,-1.041735,-0.513952,0.03427,0.127945,-0.131849,0.696703,0
-0.745057,-3.252042,-1.285121,-0.607066,-0.217736,-0.169132,0.22595,-0.023845,0
-1.756601,-1.227323,-0.785042,-0.394088,0.519898,0.31092,-0.337365,1.198681,0
-2.33768,-0.245774,0.2626,1.760121,0.424845,-0.039376,-0.799846,-0.895953,0
-1.823159,0.785572,-0.900513,-0.361652,0.779307,0.620467,-0.508404,-0.196345,0
1.775648,-1.010762,-0.695128,-0.300994,-1.135528,1.070346,-1.244799,-1.184991,0
0.398449,1.405784,1.468102,-1.211117,0.273567,-1.004691,-1.023179,-0.243458,0
0.128696,1.3369,-0.328247,0.19016,-0.728829,1.263383,-0.015584,-0.14571,0
0.10702,1.186993,-0.536648,0.190172,-0.740572,1.291082,0.501958,0.241224,0
-1.560712,1.352333,1.112856,-1.334759,0.108063,0.43327,0.402255,-0.463342,0
-0.666358,1.608635,1.156453,-1.005792,-0.306684,-0.379035,1.262756,-0.431584,0
1.41703,-0.970973,-0.149056,-0.146802,-0.840808,1.415102,-1.80415,1.183927,0
-0.956139,-1.640927,-1.135354,-0.513286,0.117797,0.228194,-0.156503,-0.081968,0
0.460308,2.077157,-0.583399,0.080649,0.507221,-0.448903,-0.835723,-0.014291,0
-0.413516,1.328413,-0.845267,-0.027996,0.265055,0.08144,0.065755,-0.173038,0
-0.347819,-1.018638,-0.692347,-0.060699,-0.027764,-0.268207,0.246656,1.533456,0
-0.370607,-0.112612,1.369539,-1.388802,-0.414261,0.553577,-0.40013,0.2098,0
2.123167,0.716052,2.105531,-0.417591,2.179377,1.585124,1.64455,0.233621,0
-0.925279,-0.054397,-0.485053,0.180262,-0.608384,0.664329,1.094364,0.881061,0
0.77609,0.451932,3.179275,1.195123,-1.076491,-0.053736,-1.386034,0.488179,0
-0.299408,-1.366612,2.49126,0.706421,-0.977287,0.037912,-0.85125,-0.504841,0
0.460941,0.754012,1.167796,-1.2798,-0.153817,0.128758,-0.278851,0.753079,0
0.258825,-0.093027,1.252742,-1.194575,-1.209526,0.458267,0.66737,-0.864225,0
-0.068396,2.382298,-0.637549,0.290384,-0.194202,0.382232,0.65619,-0.286333,0
-0.216303,-0.71241,0.666885,1.998042,-0.748595,0.545951,-1.176406,-0.506873,0
-1.510448,-0.660091,0.740465,2.333206,-0.862139,0.123561,0.678726,0.265901,0
2.287089,-0.393419,2.02196,-1.146404,-1.700521,1.354408,-1.573177,0.437097,0
-1.897989,-1.454981,0.55198,1.794449,0.233936,0.122406,-1.153681,0.970986,0
2.1809,1.273812,2.455384,-0.454872,1.921339,2.794649,0.702194,-0.157662,0
-2.071468,0.492176,0.366822,1.89526,0.85548,-0.696221,-1.021637,-0.257374,0
-1.655915,1.03687,0.521497,2.182402,0.287162,-0.524529,-0.30454,-0.37725,0
3.021736,-1.483153,0.429464,0.752756,1.758776,1.671968,1.059142,0.977885,0
-1.58045,0.016179,0.774785,2.364577,-0.736373,0.272711,0.547133,0.116748,0
-0.78506,-1.323399,-0.563053,0.117586,-0.851562,0.376054,1.355085,1.1015,0
-1.137961,-0.10702,0.942459,2.399771,-0.818697,0.564816,0.161248,0.971416,0
-1.551362,0.183678,0.694165,2.113295,-0.166852,0.493372,-0.580503,0.312622,0
1.953519,0.908248,2.153161,-0.770491,-1.887307,1.627723,-0.422322,1.043817,0
1.612703,1.525144,1.758204,-1.087539,-1.260996,1.527428,-1.062065,-0.400229,0
-2.483925,-1.315867,0.602734,1.820932,0.434148,-0.031796,-0.991536,1.063885,0
-1.649806,0.943066,0.781018,2.396148,-0.58555,0.451936,0.408143,-0.266006,0
3.395276,-1.529848,-0.139643,0.384606,2.323453,0.292974,0.395665,-1.655609,0
-0.859732,0.786991,2.895347,1.212972,-0.597134,-0.61652,-0.160783,0.128375,0
-1.420063,0.25041,1.016133,-1.397302,-0.11841,0.165045,0.658045,-0.398637,0
-1.63222,1.44383,1.212709,-1.303854,0.17536,0.512246,0.287919,-0.067425,0
0.473006,1.010206,-0.986295,0.086693,0.656198,-1.787528,0.233297,0.370411,0
1.518912,0.559532,1.266898,-1.012988,-0.733178,-0.919322,0.305106,-0.004596,0
1.445858,-1.378411,-0.61227,0.331766,-1.789583,-0.313498,1.602427,-0.231308,0
-2.13493,1.241722,0.641938,2.14051,0.125239,0.449443,-0.445478,-0.451016,0
-0.997097,-1.125404,0.836373,2.337295,-1.036817,0.306615,0.414573,0.958254,0
-0.5839,2.01222,-0.639837,0.285629,-0.103051,0.09893,0.944997,-0.200015,0
-2.064929,0.565451,0.607619,2.109139,-0.000527,0.300293,-0.313885,-0.301864,0
-1.804204,0.4639,2.695884,1.135499,-0.738592,0.032897,0.616497,0.054076,0
4.040084,-0.332629,0.426093,0.800057,1.924817,1.053847,0.369078,-0.20027,0
1.801045,0.920188,-0.332434,0.179008,-0.963939,0.560091,-0.714011,-0.566808,0
1.3538,1.999303,-0.502355,0.40935,0.059063,-1.301307,0.03464,0.328935,0
2.547995,2.121599,-0.423549,0.356572,-0.30456,-0.990527,-0.814587,-0.477398,0
4.588887,-1.297291,0.280695,0.810511,1.952623,-0.079299,0.644075,0.100516,0
3.793591,1.121251,0.406321,0.931307,2.555188,0.244023,0.404044,-0.487644,0
2.059211,1.00009,-0.403476,0.099803,0.264233,-1.163442,-1.626297,0.661331,0
1.955254,-0.91453,-0.869502,0.122776,-1.008023,-1.00666,0.600937,-0.42887,0
3.160393,0.930476,2.432266,-0.371167,2.248576,0.808981,0.468994,-0.319196,0
-0.72258,0.68238,-0.911532,-0.383645,0.454533,1.017872,-0.949494,-0.064093,0
0.249606,0.836921,-0.717629,0.128229,-0.89187,1.113081,0.73556,-0.394875,0
0.553802,-0.60363,-0.454928,-0.203735,0.733807,-0.638038,-1.767665,2.355279,0
0.157138,1.253782,-0.380781,-0.061321,-0.184366,1.453969,-1.135824,0.283766,0
0.74791,2.656822,-0.734896,0.436377,0.314353,-1.347611,0.694604,0.185831,0
-0.076852,-1.236603,-0.58588,-0.191095,-0.537807,0.644241,-0.337901,0.421625,0
1.083891,0.497772,-0.036579,0.229244,-1.010889,1.708467,-0.658226,1.634913,0
0.145112,0.341004,1.362466,-1.38398,-0.49706,0.846905,-0.691402,0.045615,0
1.065983,1.336099,-0.341495,0.053555,0.243578,-0.412623,-1.493221,0.20668,0
0.786356,1.189828,-0.488216,0.132839,-0.987985,1.348634,-0.065858,-0.712392,0
-0.300821,-0.872422,1.344582,-1.42024,-0.548379,0.394403,-0.266071,0.43682,0
-0.999237,1.551066,-0.803874,-0.001447,0.47362,-0.062738,0.225434,-0.158006,0
1.322916,-0.771149,1.118995,-1.179432,-1.281225,-0.401602,0.656026,-0.57189,0
0.892885,0.431905,-0.81065,0.108166,-0.869503,-0.066592,0.592558,-1.344141,0
-0.419605,-1.371559,-0.896579,-0.508742,0.01333,0.453722,-0.955455,-0.321618,0
0.847236,-0.562186,-0.650989,-0.11321,-0.357976,0.082672,-0.612433,0.415655,0
1.461582,2.399197,-0.470116,0.341242,-0.269661,-0.133033,-0.278304,-0.149199,0
-1.169373,-0.865203,-0.891968,-0.420171,0.369803,0.525271,-0.514302,0.63858,0
2.736348,-0.866549,0.800788,0.876575,2.053021,2.017946,0.594404,2.327951,0
0.602033,1.392929,-0.726932,0.01844,0.322511,-0.667004,-0.592259,-0.338922,0
1.916125,-0.868462,0.134152,0.561337,2.998025,0.348222,0.775223,0.345054,0
0.311993,-0.330319,-0.945935,-0.117354,-0.203393,-0.082708,0.171728,0.188102,0
0.638091,1.800781,-0.585479,-0.01883,0.052731,0.570221,-1.017074,-0.343271,0
3.913015,-2.757276,0.290681,0.601909,1.209241,1.372293,0.863917,-0.229076,0
0.883332,-0.810917,-0.92038,-0.106646,-0.130434,-1.203454,-0.080678,-0.209513,0
0.062823,-0.957872,0.358848,2.139292,-0.16063,-1.439495,-0.331643,0.438541,0
0.310634,-0.076011,2.859372,1.159541,-1.056026,-0.37829,-0.467815,0.487646,0
1.300215,1.679677,1.222677,-1.133419,0.416598,-1.568635,-0.772772,0.371107,0
0.725609,-0.537478,-0.707003,0.169189,-0.846884,-0.001239,0.911014,0.76903,0
-1.907985,-0.536943,0.998758,-1.653805,0.483794,0.032229,-0.163526,0.428624,0
-0.591311,-1.795865,1.747498,-1.110109,3.25954,1.167753,1.174371,0.178195,0
-1.719162,1.869954,0.787251,2.427719,-0.434726,0.63116,0.269154,-0.64876,0
-0.118025,1.133479,1.440623,-1.039305,-0.792906,0.991119,0.586115,0.645754,0
0.6442,1.706978,-0.325959,0.194916,-0.819981,1.546685,-0.304391,-0.232027,0
-0.810667,1.290394,1.41233,-0.944382,-0.222207,-0.281232,1.048877,0.827451,0
-0.710539,-0.245349,-0.793973,0.087614,-0.801922,0.437425,1.434906,-0.384555,0
0.070995,-2.404474,-0.962262,-0.504974,-0.214855,0.614351,-0.68974,1.147004,0
0.057618,1.595475,-0.247119,0.221198,-0.644827,1.362409,-0.13485,0.094473,0
-1.633081,1.109674,1.250157,-1.30412,0.141949,0.472146,0.297781,0.244043,0
-2.410695,-0.739051,0.427986,1.79056,0.433673,-0.030574,-0.896923,0.045032,0
1.092868,-2.350222,-0.593769,-0.244726,-1.021757,0.852397,-0.637537,1.014497,0
4.360336,-3.048308,2.094311,-0.898914,1.748795,0.113318,-0.322563,-0.577938,0
1.582563,2.123872,-0.386016,0.058643,0.194189,-0.079197,-1.794354,-0.268973,0
3.959454,-1.316876,0.397492,0.616284,2.747888,0.016011,-0.423425,1.174541,0
4.30479,-0.179452,0.595848,0.93473,2.296983,0.326828,0.164545,0.983379,0
-1.02528,-0.630501,-1.138483,-0.481648,0.276973,0.417443,-0.297957,-0.542589,0
2.146667,-1.699047,-0.838446,-0.19106,-0.653233,-1.081924,-0.788451,-0.555225,0
3.007746,-0.917436,0.888532,0.746312,1.559683,2.950444,0.004916,1.060386,0
-0.840881,-0.045518,0.733943,-1.63773,0.529032,-0.687292,-0.209386,-0.369179,0
0.608573,1.466204,-0.486136,0.232318,-0.533495,0.329511,0.115493,-0.383411,0
0.977985,0.488851,-0.466521,-0.18093,-0.624841,1.283395,-1.457711,-0.916614,0
-0.219869,-1.05361,-0.386174,-0.129285,-0.403214,0.802193,-0.566573,1.213458,0
0.446344,0.412528,1.244106,-1.242609,0.119353,-1.146191,-0.369113,0.448362,0
-0.28492,1.544059,-0.56718,-0.096382,-0.085337,1.181915,-0.75487,-0.726637,0
0.284039,-1.429231,1.340637,-1.447055,-0.790354,0.498481,-0.415889,0.733256,0
0.103146,-0.31671,-0.368133,0.188973,-0.89092,1.110635,0.546335,1.642831,0
2.36761,-0.741685,0.309928,0.144417,-1.572061,1.742149,-1.868748,1.36947,0
2.546703,1.620365,-0.367377,0.356173,-0.354676,-1.050676,-0.799795,-0.010196,0
0.786356,1.189828,-0.488216,0.132839,-0.987985,1.348634,-0.065858,-0.712392,0
0.482364,-0.624287,-0.658995,0.034437,-1.21566,0.688056,0.600471,-0.723686,1
-0.935754,-1.992254,-0.870782,-0.513697,0.079423,0.140345,-0.659252,-0.001699,1
-1.611862,-0.742004,-1.059642,-0.455365,0.452127,0.233166,-0.128417,-0.216089,1
-1.905187,0.549065,0.877053,-1.652939,0.592379,0.162552,-0.195576,-0.583648,1
-0.163912,-0.961612,0.885356,-1.695795,0.18974,-0.740014,-0.750083,-0.466258,1
-0.760574,-0.477324,-0.968727,-0.346975,0.649139,-0.309576,-0.502491,0.64106,1
0.653239,-0.780137,-0.569703,0.199827,-0.812998,0.037638,0.80654,1.476414,1
-1.753372,0.025763,-0.925471,-0.393089,0.645189,0.461292,-0.374346,0.030675,1
0.391117,0.069154,-0.851801,0.065953,-1.084932,0.884955,0.981489,-0.641639,1
1.065933,-1.68233,-0.606769,0.007221,-1.507751,0.731985,0.465445,0.039953,1
-2.562295,-0.13221,2.221148,0.530777,0.389216,-0.319289,-0.720619,-0.647158,1
-1.612723,-1.07616,-1.022195,-0.455632,0.418716,0.193067,-0.118555,0.09538,1
2.443208,0.75406,0.032198,0.114778,-1.480657,1.853645,-1.801255,-0.505921,1
0.176807,0.427184,-0.561605,0.158734,-0.87469,1.131908,0.636017,0.468244,1
-1.605124,-0.87607,2.017714,0.614294,0.679652,-2.307332,-0.428881,-0.188157,1
-1.005777,1.477791,-1.044671,-0.215325,1.329626,-1.059252,-0.482318,-0.113516,1
-0.477194,1.994419,-0.560789,0.217188,-0.473538,1.217079,0.644379,-0.288814,1
-0.343084,0.819221,-0.89831,-0.059234,0.155995,-0.04766,0.192418,-0.179619,1
-0.669372,0.439088,1.28752,-1.006724,-0.423622,-0.519383,1.297271,0.658554,1
0.339111,2.268943,-0.658137,0.363181,0.035017,-0.512764,0.682793,0.18335,1
-1.40078,-2.353119,-1.209409,-0.549146,0.116594,-0.164159,0.254036,-0.157966,1
2.183612,0.877468,1.802483,-1.076964,-1.204743,0.386631,-1.30954,-0.64211,1
1.384416,-0.0422,-0.4403,-0.108467,-0.437385,0.338275,-1.418781,-0.057596,1
1.121924,1.000892,-0.390228,0.236408,-0.708173,0.512564,-0.14866,0.308941,1
-0.118456,0.966401,1.459347,-1.039439,-0.809612,0.97107,0.591046,0.801488,1
-1.196309,-0.197311,-0.904967,-0.168224,-0.116191,0.404858,0.58868,-0.335965,1
-0.532228,-2.360338,1.027141,-1.549214,-0.801588,-0.295027,0.502266,-0.359726,1
-1.909492,-1.121716,1.064291,-1.654271,0.425325,-0.037945,-0.146268,0.973693,1
-2.562725,-0.299288,2.239872,0.530643,0.37251,-0.339339,-0.715689,-0.491423,1
-1.188407,-3.463,-1.415347,-0.642527,-0.168823,-0.501336,0.621697,-0.567045,1
1.451082,-0.722582,1.415806,-1.247952,-1.648323,0.678823,-0.159669,-0.969754,1
-1.683801,-0.817585,-0.941066,-0.424594,0.502718,0.292093,-0.237822,0.335562,1
-2.350137,-1.32563,2.024571,0.437329,0.095446,-0.66649,-0.350493,-0.97837,1
-1.931034,-0.693286,0.27946,1.832651,0.620654,-0.974471,-0.763381,-0.114802,1
-0.892532,1.533265,-0.724826,-0.069888,0.103132,1.055412,-0.075183,-0.246804,1
-0.992698,1.624341,-0.563077,0.212432,-0.382387,0.933777,0.933186,-0.202496,1
-0.314857,0.652564,-0.941482,-0.310782,0.692105,0.132901,-0.925357,0.327723,1
1.3538,1.999303,-0.502355,0.40935,0.059063,-1.301307,0.03464,0.328935,1
-1.824235,0.367877,-0.853704,-0.361985,0.737543,0.570343,-0.496077,0.192991,1
-1.339326,-0.014317,-0.705262,-0.106414,0.018402,0.56281,0.360009,0.455868,1
0.045161,0.51562,1.514852,-1.101593,-0.974226,0.735294,0.314502,0.012057,1
-1.683155,-0.566968,-0.969152,-0.424394,0.527776,0.322167,-0.245218,0.101961,1
-1.684016,-0.901124,-0.931704,-0.42466,0.494365,0.282068,-0.235356,0.413429,1
-1.614229,-1.660933,-0.956661,-0.456098,0.360247,0.122893,-0.101298,0.640449,1
-1.985303,-2.708195,-0.011976,1.603998,-0.112102,-0.674852,-0.168999,-1.006727,1
-1.765829,-1.054092,0.8365,-1.715881,0.31579,-0.165822,0.075007,-0.051741,1
-1.753803,-0.141315,-0.906747,-0.393223,0.628483,0.441242,-0.369415,0.186409,1
-1.683155,-0.566968,-0.969152,-0.424394,0.527776,0.322167,-0.245218,0.101961,1
-1.68337,-0.650507,-0.95979,-0.42446,0.519423,0.312142,-0.242752,0.179828,1
-2.268324,-1.172662,0.256367,1.72855,0.274022,-0.2186,-0.660856,-0.5132,1
-1.754663,-0.475471,-0.869299,-0.393489,0.595073,0.401143,-0.359553,0.497878,1
-1.095995,0.550695,2.673058,0.826818,-0.424837,0.301085,-1.07649,-0.625799,1
-0.720583,-2.016127,-1.198425,-0.606213,-0.097409,-0.066508,-0.323642,-1.42305,1
2.875579,1.573043,2.302023,-0.026481,1.940987,0.980895,2.264054,0.667876,1
-0.300201,-2.456311,-1.220427,-0.57114,-0.20818,0.233246,-0.187054,-0.025714,1
-1.24671,0.407904,2.697664,1.360498,-1.483266,-0.003487,1.574593,-0.468298,1
1.120633,0.499657,-0.334056,0.236008,-0.758289,0.452415,-0.133868,0.776144,1
-0.373464,0.150488,-0.761518,0.191648,-0.463642,-0.32847,1.334846,0.091709,1
-2.42143,-1.150594,2.115062,0.468301,0.171096,-0.577489,-0.467294,-0.66032,1
-1.330133,-2.778772,-1.271814,-0.580317,0.015887,-0.283235,0.378233,-0.242414,1
-1.682725,-0.39989,-0.987875,-0.424261,0.544481,0.342217,-0.250149,-0.053773,1
-1.719522,-2.137323,0.110969,1.739004,0.301827,-1.351747,-0.385859,-0.212413,1
-1.822082,1.203268,-0.947323,-0.361319,0.82107,0.670591,-0.520731,-0.58568,1
-1.062844,-1.623126,-1.214402,-0.444845,0.488285,-0.889956,0.144115,0.00683,1
-0.94363,-0.956911,1.008035,-1.356209,-0.056719,-0.929226,0.828568,0.609534,1
-0.998377,1.885223,-0.841322,-0.00118,0.50703,-0.022638,0.215573,-0.469474,1
2.668894,-1.779034,1.777754,-0.886951,2.072394,0.964607,0.863821,-0.704311,1
-0.176177,1.982404,-0.669787,0.358492,0.134522,-0.786041,0.969135,0.191801,1
-1.131433,-1.441046,-0.033404,1.713187,0.185142,-1.097296,-0.572658,-1.083983,1
0.453744,0.81996,1.447455,-1.028464,-0.703242,-0.109577,0.328778,0.092404,1
0.067698,-3.065169,0.517318,-1.569253,-0.802706,-1.419302,1.394349,-0.535125,1
-0.385275,-0.67875,0.972367,-1.130944,-0.767982,-0.92551,1.776802,-0.224309,1
-1.20457,-0.938898,-1.070868,-0.382635,0.672994,-0.671854,-0.099349,0.331461,1
1.156514,0.167387,-0.594086,0.242506,-0.5391,-0.843736,0.400352,0.228843,1
-0.33676,0.808957,-0.648151,0.154579,-0.708364,0.938829,0.902635,-0.146242,1
0.165223,1.255247,-0.616362,0.196858,-0.484582,-0.002693,0.511239,-0.926612,1
-2.280135,-2.0019,1.990252,0.405958,-0.030319,-0.81564,-0.2189,-0.829217,1
-1.68337,-0.650507,-0.95979,-0.42446,0.519423,0.312142,-0.242752,0.179828,1
-1.126737,-1.040659,-0.920562,-0.199728,-0.258662,0.235659,0.725205,-0.031078,1
-1.336958,0.904612,-0.808243,-0.105681,0.110282,0.673084,0.33289,-0.400669,1
-2.270907,-2.17513,0.36871,1.727751,0.17379,-0.338898,-0.631272,0.421205,1
-1.682079,-0.149273,-1.015961,-0.424061,0.569539,0.372291,-0.257545,-0.287374,1
-2.064498,0.73253,0.588895,2.109273,0.016179,0.320343,-0.318816,-0.457598,1
-1.695827,-1.730362,0.802181,-1.747252,0.190025,-0.314972,0.2066,0.097412,1
-1.562003,0.851099,1.169028,-1.335159,0.057947,0.373121,0.417047,0.003861,1
3.021137,-0.699686,-0.604663,-0.082216,-0.386009,-1.582192,-1.697325,-0.630078,1
-1.497464,0.519249,0.847103,-1.580076,0.829951,-0.722419,-0.171439,-0.191832,1
1.067009,-1.264635,-0.653578,0.007554,-1.465988,0.782109,0.453119,-0.349382,1
0.257128,0.422583,-0.944012,-0.299874,0.790122,-0.957771,-1.185159,-0.303494,1
0.982207,-1.403228,-1.025957,-0.389365,0.304969,-1.141968,-1.074256,0.213381,1
-1.611431,-0.574926,-1.078366,-0.455232,0.468832,0.253216,-0.133348,-0.371823,1
-1.005561,1.56133,-1.054033,-0.215259,1.337979,-1.049227,-0.484783,-0.191383,1
0.475578,-1.38798,1.492046,-1.0941,3.296426,0.438207,1.130977,-0.541741,1
-1.100358,0.229022,0.607534,2.406802,-0.532687,-0.651137,0.675744,-0.198821,1
-1.285522,-0.75771,0.659888,-1.67359,0.527829,-1.079645,0.201153,-0.445177,1
-1.752726,0.27638,-0.953556,-0.39289,0.670247,0.491367,-0.381742,-0.202926,1
0.047098,1.267471,1.430595,-1.100994,-0.899052,0.825518,0.292314,-0.688747,1
-1.907124,-0.202786,0.96131,-1.653538,0.517205,0.072328,-0.173388,0.117156,1
-1.421354,-0.250824,1.072304,-1.397701,-0.168526,0.104895,0.672838,0.068565,1
-1.906478,0.047831,0.933224,-1.653339,0.542263,0.102403,-0.180784,-0.116445,1
1.449588,0.266407,-0.297941,0.112231,-1.020696,0.061063,-0.706679,-1.425655,1
-1.853417,-0.878586,0.439128,2.015492,-0.319354,-0.076983,0.063637,-0.399475,1
-0.852695,0.271801,-0.631715,0.14969,-0.633918,0.635477,1.196373,0.09581,1
-0.44399,-0.419284,0.503737,2.349081,-0.841958,-0.626035,0.640262,-0.298301,1
0.878249,-3.317848,-1.491984,-0.366392,-0.967288,-0.985186,1.152978,-0.87682,1
0.475394,-0.86464,-0.881068,-0.179575,-0.376359,-0.328508,-0.102351,-0.523462,1
-1.133061,-1.030395,-1.170721,-0.41354,0.605697,-0.75083,0.014987,-0.064455,1
2.781828,1.078087,-0.411724,0.263113,-0.586587,-1.365428,-0.962003,-1.195544,1
1.016295,1.436388,-0.516086,0.305182,-0.295922,-0.555461,0.13963,0.008404,1
-0.992914,1.540802,-0.553715,0.212366,-0.390739,0.923752,0.935652,-0.124629,1
-0.063148,1.954339,-0.34058,0.503863,-1.100325,1.318597,1.378734,0.136379,1
1.582805,-0.022935,0.973058,-1.258105,0.013768,-2.044937,-0.275983,0.033313,1
0.550859,-1.88533,-0.627781,0.002599,-1.399894,0.468732,0.749322,-0.029464,1
-1.497464,0.519249,0.847103,-1.580076,0.829951,-0.722419,-0.171439,-0.191832,1
1.257346,-2.466847,-0.575712,-0.306615,-1.152961,0.656721,-0.923942,-0.086402,1
1.905852,-0.506048,-0.579973,0.153802,-0.912279,-0.935334,-0.035871,-0.57562,1
0.615398,-2.21718,-0.949706,-0.242318,-0.62789,-0.626808,0.160836,-0.225156,1
-1.625395,-2.239554,0.749138,-1.77849,0.080964,-0.444072,0.333262,0.09083,1
-0.979511,-0.62464,1.268064,-1.362707,-0.275908,0.366925,0.294349,1.156834,1
0.245986,-1.239826,-0.969321,0.170931,-0.536544,-1.580692,1.73404,0.308046,1
0.515388,1.407794,-0.594684,0.263235,-0.477941,0.436186,0.518699,0.399438,1
-1.497249,0.602788,0.837741,-1.580009,0.838304,-0.712394,-0.173904,-0.269699,1
-0.710754,-0.328888,-0.784611,0.087547,-0.810274,0.427401,1.437371,-0.306688,1
-0.688205,-0.234664,-1.106028,-0.377614,0.615253,-0.348453,-0.398017,-0.066325,1
-1.681218,0.184884,-1.053409,-0.423794,0.60295,0.412391,-0.267406,-0.598842,1
-0.024841,1.19189,1.549171,-1.070222,-0.84846,0.884444,0.182909,-0.137096,1
-1.567897,1.028441,0.900145,-1.548838,0.939011,-0.593319,-0.298101,-0.185251,1
0.347228,-0.913207,-1.177879,-0.111056,-0.009262,-1.408933,0.713344,-0.125597,1
-1.029926,-0.28017,0.554491,2.375564,-0.641747,-0.780237,0.802407,-0.205402,1
-0.232169,-0.700818,-0.886328,0.129306,-0.665056,-0.566621,1.58324,-0.077188,1
-0.985658,-1.975504,-1.03601,-0.262137,-0.468429,-0.012517,0.976064,-0.122108,1
-1.822943,0.869111,-0.909875,-0.361585,0.787659,0.630492,-0.51087,-0.274212,1
-1.999744,0.484219,0.257607,1.864422,0.796536,-0.765172,-0.909767,-0.731157,1
-1.613153,-1.243238,-1.003471,-0.455765,0.402011,0.173017,-0.113624,0.251114,1
-0.619279,-1.32863,-1.093537,-0.409318,0.447724,-0.547727,-0.254097,0.472163,1
-1.975834,0.974718,0.939457,-1.621768,0.693086,0.281627,-0.319773,-0.499199,1
-0.444326,0.492602,-0.689751,0.222753,-0.371287,-0.21942,1.213114,0.254024,1
-0.596572,0.848826,1.131496,-1.03723,-0.440802,-0.53821,1.396815,-0.204565,1
-1.767551,-1.722405,0.911396,-1.716414,0.248968,-0.246021,0.09473,0.571195,1
-1.201987,0.063571,-1.183212,-0.381836,0.773226,-0.551556,-0.128933,-0.602943,1
2.068118,1.992295,-0.26566,0.314414,-0.499894,-0.056655,-0.945664,-0.239696,1
0.737841,-0.297879,1.132302,-1.152683,-1.047603,-0.515705,0.808309,-0.790459,1
-1.238514,0.145224,-0.895096,-0.388534,0.528979,0.71452,-0.655756,0.177959,1
-0.7114,-0.579505,-0.756525,0.087347,-0.835332,0.397326,1.444767,-0.073087,1
0.490271,0.738306,1.159339,-1.021766,-0.458995,-1.375654,0.855601,-0.688498,1
-1.836692,-0.711978,0.908267,-1.684776,0.408145,-0.056772,-0.046725,0.110574,1
0.004496,-3.841938,-1.28037,-0.695704,-0.582562,-0.250705,-0.212738,-0.906175,1
-0.420251,-1.622176,-0.868493,-0.508942,-0.011728,0.423648,-0.948059,-0.088017,1
1.865145,-1.269408,0.015733,0.812564,2.40841,0.145236,2.422866,0.613981,1
3.41568,-2.848058,-0.478266,-0.061863,-2.065449,-0.003979,-0.77861,-0.633958,1
-1.41393,1.340529,-0.995997,-0.288322,1.075348,-0.19433,-0.501524,-0.349598,1
-2.632727,0.376982,2.274191,0.562015,0.498276,-0.190189,-0.847282,-0.640576,1
